photo_id,filename,x1,y1,x2,y2,conf,blur_score,task,Score A,Score B,Score C,Load Factor,Activity score,Coupling Factor,RScore A,RScoreB,RScoreC,Frebascore
2086,3_Demolisher 1__f001826__t001.jpg,83.18216705,311.5474548,585.848938,884.7039185,0.510456383,419.3081934,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
2091,3_Demolisher 1__f002186__t001.jpg,108.8423004,45.07305145,682.491394,872.4703369,0.940536976,355.7344636,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
2101,3_Demolisher 1__f002726__t001.jpg,268.5701599,34.7181015,674.2911377,885.3171387,0.911109507,365.809683,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
2104,3_Demolisher 1__f002906__t001.jpg,224.5333862,48.65438843,636.9138184,904.9317627,0.786114037,387.2489791,DEM,7,1,7,2.0,1.0,1.0,9,2,9,10
2105,3_Demolisher 1__f003086__t001.jpg,161.5345459,144.3313141,622.6224365,923.5377197,0.92764765,440.6125634,DEM,7,1,7,2.0,1.0,1.0,9,2,9,10
2109,3_Demolisher 1__f003266__t001.jpg,272.1918945,0.024499448,616.0179443,935.8131104,0.773749173,234.5679356,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2112,3_Demolisher 1__f003446__t001.jpg,261.6424561,5.497209549,630.8775635,958.2683716,0.794021547,245.3976909,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2113,3_Demolisher 1__f003626__t001.jpg,250.8589935,96.91699982,684.4069214,997.8943481,0.912514687,243.2813996,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
2117,3_Demolisher 3__f000181__t001.jpg,406.1345215,270.9528198,856.9302368,984.9957275,0.848880708,2198.716202,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
2119,3_Demolisher 3__f000541__t001.jpg,429.6011658,329.2966003,831.4058228,998.6281738,0.905313432,2290.345442,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
2120,3_Demolisher 3__f000721__t001.jpg,420.8270569,330.1686401,828.5340576,990.1132813,0.916793764,2329.169869,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2121,3_Demolisher 3__f000901__t001.jpg,402.5273743,305.1281128,796.1366577,975.9627075,0.909097314,2341.110156,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
2124,3_Demolisher 3__f001081__t001.jpg,375.7741089,375.5362244,872.7909546,967.8592529,0.90365535,2206.364123,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
2128,3_Demolisher 3__f001261__t001.jpg,456.2860107,423.4353943,869.9921875,971.5180054,0.880852282,2063.412691,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
2133,3_Demolisher 3__f001441__t001.jpg,489.3049927,292.9852905,911.463501,980.5891113,0.898270071,2300.754764,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2139,3_Demolisher 3__f001621__t001.jpg,457.2549133,38.57598114,765.4561768,960.2080078,0.751058757,2366.717678,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2146,3_Demolisher 3__f001801__t001.jpg,397.2548218,79.02095032,751.4088745,960.0862427,0.914567292,2414.67206,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2150,3_Demolisher 3__f001981__t001.jpg,418.6274719,59.23170471,771.0994263,948.4611816,0.785874844,2437.293248,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2155,3_Demolisher 3__f002131__t020.jpg,0.0,554.7890015,188.8435364,1265.270508,0.774152994,2500.018565,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2156,3_Demolisher 3__f002161__t001.jpg,507.26651,39.69067383,762.5123901,941.5499878,0.865368307,2437.185929,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2161,3_Demolisher 3__f002341__t001.jpg,465.0510559,0.24973768,782.1485596,968.3701782,0.739254773,2380.196335,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2164,3_Demolisher 3__f002521__t001.jpg,368.2809143,29.8562088,688.7614136,994.9919434,0.774269044,2303.025258,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2169,3_Demolisher 3__f002701__t001.jpg,393.2963867,54.42549515,632.1449585,964.7105713,0.702101886,2316.519831,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
2174,3_Demolisher 3__f002768__t025.jpg,594.8822632,379.3265076,747.6352539,964.1572266,0.60593009,2387.557675,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2175,3_Demolisher 3__f002791__t025.jpg,581.2810059,406.9753723,741.7561646,961.328064,0.387611747,2302.743915,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2180,3_Demolisher 3__f002881__t001.jpg,278.9734192,53.4487648,599.5938721,961.6236572,0.828497529,2300.438104,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2189,3_Demolisher 3__f003061__t001.jpg,368.3100281,124.6175385,699.2277832,994.135376,0.727335811,2366.341633,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2195,3_Demolisher 3__f003241__t001.jpg,417.0472412,158.9471436,762.1870728,1022.252197,0.718110919,2151.098321,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2197,3_Demolisher 3__f003421__t001.jpg,389.1491394,209.8819275,736.8962402,1059.670898,0.761392117,2203.178795,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2198,3_Demolisher 4&5__f000151__t001.jpg,74.94678497,621.0023804,350.6155396,1541.526489,0.693780839,1276.706232,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2199,3_Demolisher 4&5__f000331__t001.jpg,3.498366356,607.2711182,350.9256287,1517.737427,0.833410978,1326.430171,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2200,3_Demolisher 4&5__f000511__t001.jpg,37.06768036,601.0095825,385.4208984,1515.003662,0.776652336,1278.101443,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2201,3_Demolisher 4&5__f000691__t001.jpg,56.96627045,577.8143921,359.1239624,1487.229858,0.865721524,1281.151529,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2202,3_Demolisher 4&5__f000871__t001.jpg,64.14013672,557.8760376,389.4275818,1479.248535,0.769681752,1164.533129,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2203,3_Demolisher 4&5__f001051__t001.jpg,74.38434601,546.9170532,427.0932617,1439.382446,0.781082153,1199.502191,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2206,3_Demolisher 4&5__f001231__t001.jpg,78.61540985,439.0737,456.496582,1387.970825,0.856895208,1110.109445,DEM,2,1,1,2.0,1.0,1.0,4,2,4,5
2210,3_Demolisher 4&5__f001411__t001.jpg,124.3571014,413.0245972,488.8934631,1353.397949,0.843156695,1102.43472,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2211,3_Demolisher 4&5__f001591__t001.jpg,143.4586334,417.684967,564.3337402,1316.111694,0.857200146,1236.632813,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2212,3_Demolisher 4&5__f001771__t001.jpg,109.6733017,416.7058105,525.5546265,1324.132935,0.801280379,1258.427804,DEM,2,2,2,2.0,1.0,1.0,4,3,4,5
2213,3_Demolisher 4&5__f001951__t001.jpg,95.69023132,410.0681152,508.2837219,1318.237183,0.831798673,1256.121293,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2214,3_Demolisher 4&5__f002131__t001.jpg,119.0615234,419.1639404,523.9597168,1312.332886,0.856460035,1223.537612,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2215,3_Demolisher 4&5__f002311__t001.jpg,119.3463898,423.557251,545.1851196,1326.623291,0.856624544,1207.821996,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2216,3_Demolisher 4&5__f002491__t001.jpg,123.4122238,518.8110352,517.2664795,1319.023193,0.851281345,1276.385038,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2217,3_Demolisher 4&5__f002671__t001.jpg,77.64575958,410.0321045,489.362854,1320.338135,0.854908049,1203.058161,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2218,3_Demolisher 4&5__f002851__t001.jpg,154.6037903,408.8048401,499.484436,1305.436401,0.828017354,1256.910153,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2219,3_Demolisher 4&5__f003031__t001.jpg,147.4940643,378.0600281,516.668335,1312.663208,0.870959044,1094.348867,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2220,3_Demolisher 4&5__f003211__t001.jpg,144.7291412,388.9247742,539.7559204,1312.424927,0.847447455,1281.964726,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2221,3_Demolisher 4&5__f003391__t001.jpg,130.6523132,393.0766296,553.5928345,1301.249023,0.878890753,1238.602174,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2222,3_Demolisher 4&5__f003571__t001.jpg,127.6583862,400.5065613,523.493103,1312.025391,0.889774323,1288.4244,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2223,3_Demolisher 4&5__f003751__t001.jpg,139.1821136,394.5881958,512.4984741,1280.842041,0.854081213,1228.233429,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2224,3_Demolisher 4&5__f003931__t001.jpg,154.4002533,401.2118835,646.836792,1281.098633,0.818009675,1313.408965,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
2225,3_Demolisher 4&5__f004111__t001.jpg,163.7315063,383.5706787,671.9985352,1276.219482,0.867535889,1290.571875,DEM,3,4,3,2.0,1.0,1.0,5,5,6,7
2226,3_Demolisher 4&5__f004291__t001.jpg,168.1776581,386.5319824,672.1011963,1271.763062,0.863201082,1298.832967,DEM,3,4,3,2.0,1.0,1.0,5,5,6,7
2227,3_Demolisher 4&5__f004471__t001.jpg,215.998291,400.872406,682.4629517,1288.415039,0.860487282,1267.313793,DEM,3,4,3,2.0,1.0,1.0,5,5,6,7
2228,3_Demolisher 4&5__f004651__t001.jpg,155.2161102,434.6182861,631.8911743,1307.320923,0.882254839,1152.520011,DEM,3,4,3,2.0,1.0,1.0,5,5,6,7
2229,3_Demolisher 4&5__f004831__t001.jpg,132.9455719,492.838623,642.5651245,1314.123657,0.895821929,1252.638364,DEM,2,2,2,2.0,1.0,1.0,4,3,4,5
2230,3_Demolisher 4&5__f005011__t001.jpg,115.5024338,456.6349792,660.276123,1313.045044,0.89161557,1266.67435,DEM,3,4,3,2.0,1.0,1.0,5,5,6,7
2231,3_Demolisher 4&5__f005191__t001.jpg,141.9645081,451.6144104,636.2055054,1301.904907,0.909506619,1244.994318,DEM,2,4,3,2.0,1.0,1.0,4,5,5,6
2232,3_Demolisher 4&5__f005371__t001.jpg,132.9377136,462.3666382,550.7230835,1298.67627,0.874830782,1192.477799,DEM,2,1,1,2.0,1.0,1.0,4,2,4,5
2233,3_Demolisher 4&5__f005480__t012.jpg,650.9164429,99.24649048,883.4284058,874.6453857,0.645222008,1187.196192,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2234,3_Demolisher 4&5__f005496__t012.jpg,653.4141235,101.8717651,882.3430786,880.0462646,0.511671603,1164.159485,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2235,3_Demolisher 4&5__f005551__t001.jpg,211.4829559,350.7461853,568.1828613,1324.486694,0.846569479,1265.241134,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2236,3_Demolisher 4&5__f005586__t012.jpg,620.4039307,102.8964539,895.4219971,847.0775146,0.638483763,1186.171232,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
2242,3_Demolisher 4&5__f005911__t001.jpg,254.1368103,415.9447327,636.3468018,1352.530151,0.874570847,1198.55396,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2244,3_Demolisher 4&5__f006091__t001.jpg,269.4393616,516.1299438,697.0405884,1312.058228,0.837589741,1243.108565,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2246,3_Demolisher 4&5__f006271__t001.jpg,170.1401367,553.5018311,624.4535522,1327.274902,0.888293743,1176.437855,DEM,7,2,7,2.0,1.0,1.0,9,3,9,10
2248,3_Demolisher 4&5__f006451__t001.jpg,183.1139832,383.0625305,578.4093018,1339.848755,0.895132303,1244.030223,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2251,3_Demolisher 4&5__f006631__t001.jpg,206.4922943,339.4410706,571.2269287,1322.834961,0.826828897,1123.855679,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2255,3_Demolisher 4&5__f006811__t001.jpg,315.407196,374.1617126,683.5735474,1367.635864,0.753583372,1198.111131,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2257,3_Demolisher 4&5__f006887__t014.jpg,683.8532104,129.4931183,864.0040894,709.8709717,0.519955397,1186.69307,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2258,3_Demolisher 4&5__f006991__t001.jpg,233.7391052,415.5535583,669.0966797,1371.326172,0.759408355,1165.524939,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2259,3_Demolisher 5&6__f000061__t002.jpg,543.2177734,100.2999802,825.4642944,901.8847656,0.546910107,715.0039776,DEM,2,4,3,2.0,1.0,1.0,4,5,5,6
2260,3_Demolisher 5&6__f000127__t002.jpg,554.3071899,89.51822662,851.3768921,889.8511963,0.692118526,694.6755663,DEM,3,2,3,2.0,1.0,1.0,5,3,4,5
2261,3_Demolisher 5&6__f000134__t001.jpg,200.6817169,499.4062805,515.8834229,1572.387939,0.736633062,747.4444722,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2263,3_Demolisher 5&6__f000220__t003.jpg,526.4371338,72.3079071,818.8228149,891.6662598,0.642303228,725.4771937,DEM,2,2,2,2.0,1.0,1.0,4,3,4,5
2264,3_Demolisher 5&6__f000310__t003.jpg,533.057312,66.756073,880.895752,872.6665039,0.701413572,703.6071378,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2265,3_Demolisher 5&6__f000314__t001.jpg,80.9537735,463.997406,508.5526123,1541.680786,0.895341516,707.4158051,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2268,3_Demolisher 5&6__f000494__t001.jpg,31.71697235,459.3546753,558.994812,1551.540771,0.905902684,806.7558268,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2269,3_Demolisher 5&6__f000674__t001.jpg,45.28181458,487.9155579,536.6141968,1557.874268,0.835930884,748.5816517,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2270,3_Demolisher 5&6__f000854__t001.jpg,11.9644537,478.8303528,452.5353394,1575.359131,0.845338285,872.011409,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2271,3_Demolisher 5&6__f001034__t001.jpg,19.01944351,519.2651978,477.8924561,1577.134521,0.881933451,679.2546971,DEM,2,1,1,2.0,1.0,1.0,4,2,4,5
2272,3_Demolisher 5&6__f001214__t001.jpg,102.341507,563.144043,577.6384888,1695.686035,0.889460027,590.1028883,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
2273,3_Demolisher 5&6__f001394__t001.jpg,38.18264771,671.678772,568.345459,1618.710083,0.886337817,601.8123192,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
2274,3_Demolisher 5&6__f001574__t001.jpg,20.37543488,672.0223389,493.051239,1620.246826,0.865212142,585.8581573,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2275,3_Demolisher 5&6__f001754__t001.jpg,22.06231117,676.7783813,541.2074585,1622.757324,0.862429261,620.6060397,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2276,3_Demolisher 5&6__f001934__t001.jpg,28.63763809,678.638855,695.8616943,1629.887939,0.940788329,660.956283,DEM,6,2,6,2.0,1.0,1.0,8,3,8,9
2277,3_Demolisher 5&6__f002114__t001.jpg,57.14841461,668.7091064,715.7844238,1606.433105,0.94032383,677.523222,DEM,6,2,6,2.0,1.0,1.0,8,3,8,9
2278,3_Demolisher 5&6__f002294__t001.jpg,59.44169617,667.2103882,722.755188,1615.011719,0.945569575,655.1699766,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2279,3_Demolisher 5&6__f002474__t001.jpg,141.3531189,666.5477295,607.4932251,1565.468384,0.896380842,707.0747577,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2280,3_Demolisher 5&6__f002654__t001.jpg,154.4537048,670.8551025,659.5270386,1568.802979,0.831777573,669.5251344,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2281,3_Demolisher 5&6__f002834__t001.jpg,156.2463074,662.3896484,668.1817627,1565.143066,0.900908709,663.7466072,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2282,3_Demolisher 5&6__f003014__t001.jpg,165.9446564,639.0510254,670.7163086,1545.539429,0.782122433,620.6219097,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2283,3_Demolisher 5&6__f003194__t001.jpg,171.2217712,517.8470459,564.682373,1533.315552,0.673626065,864.2084797,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
2284,3_Demolisher 5&6__f003374__t001.jpg,104.9732895,585.2958374,665.5025024,1510.099487,0.85818702,907.3280969,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2285,3_Demolisher 5&6__f003554__t001.jpg,115.3738861,625.8873901,511.2301331,1509.767578,0.787356377,725.009585,DEM,3,2,3,2.0,1.0,1.0,5,3,4,5
2286,3_Demolisher 5&6__f003734__t001.jpg,24.88973999,629.9928589,501.9439392,1519.305542,0.793951988,674.8240792,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2287,3_Reinforcement Collection_6_2__f000028__t001.jpg,296.2259827,497.6499939,840.6060791,1287.384766,0.910605371,896.3995927,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
2289,3_Reinforcement Collection_6_2__f000092__t001.jpg,319.8152466,547.0338745,953.4333496,1334.549316,0.900453746,899.1935527,RSS,7,5,9,2.0,1.0,1.0,9,6,10,11
2292,3_Reinforcement Collection_6_2__f000182__t001.jpg,477.2066345,582.5340576,886.9000854,1372.736206,0.914434493,897.227562,RSS,7,5,9,2.0,1.0,1.0,9,6,10,11
2293,3_Reinforcement Collection_6_2__f000208__t001.jpg,425.6233521,569.791626,848.105896,1359.787476,0.888107419,842.8113499,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
2295,3_Reinforcement Collection_6_2__f000272__t001.jpg,368.4636536,557.0033569,857.7097168,1340.798218,0.889903128,901.9710682,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
2298,3_Reinforcement Collection_6_2__f000362__t001.jpg,472.5492859,464.9520264,864.5686646,1297.932739,0.910783827,847.3806615,RSS,6,2,6,2.0,1.0,1.0,8,3,8,9
2299,3_Reinforcement Collection_6_2__f000388__t001.jpg,443.7538147,443.377533,901.6513672,1308.716431,0.825066745,929.2209777,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
2302,3_Reinforcement Collection_6_2__f000568__t001.jpg,555.3876953,549.2006226,1024.739868,1408.549805,0.91250211,931.6314947,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
2304,3_Reinforcement Collection_6_2__f000748__t001.jpg,72.402565,633.2840576,1080.0,1491.949951,0.93864578,755.4405567,RSS,7,7,9,2.0,1.0,1.0,9,8,11,12
2306,3_Worker 1__f000035__t001.jpg,424.6494141,505.8644104,705.3896484,1231.623413,0.884191036,1408.19927,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2307,3_Worker 1__f000214__t001.jpg,443.9151001,494.771637,710.2279663,1257.752319,0.772269666,1543.212394,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2308,3_Worker 1__f000393__t001.jpg,452.5954895,510.7433472,715.12323,1255.87207,0.854048371,1569.922638,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2309,3_Worker 1__f000572__t001.jpg,516.4973755,477.1138916,761.7419434,1252.244263,0.842627108,1535.769658,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2310,3_Worker 1__f000751__t001.jpg,413.2093811,490.6761475,788.12323,1230.046143,0.895171285,1607.279555,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
2311,3_Worker 1__f000930__t001.jpg,453.4216309,495.4285583,803.168335,1221.394775,0.887928545,1587.061272,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2312,3_Worker 1__f001109__t001.jpg,512.3340454,453.0351563,758.9842529,1246.063477,0.723353803,1659.392513,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2313,3_Worker 1__f001288__t001.jpg,500.6968994,447.9996033,760.826416,1190.428711,0.882763803,1553.365382,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2314,3_Worker 1__f001467__t001.jpg,477.6835327,459.7095947,766.4788208,1185.038452,0.905939341,1654.133176,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2315,3_Worker 1__f001646__t001.jpg,446.6126099,446.161438,789.789917,1201.496704,0.817171454,1634.006575,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2316,3_Worker 1__f001825__t001.jpg,525.4550781,430.5927124,816.8855591,1228.472778,0.830262005,1781.293506,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2317,3_Worker 2__f000049__t001.jpg,235.8291779,476.0124817,551.8078003,1316.715454,0.908713818,1765.006382,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2318,3_Worker 2__f000229__t001.jpg,265.4501648,548.2839355,728.9156494,1274.80957,0.936979949,1840.09001,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
2319,3_Worker 2__f000409__t001.jpg,275.5522461,549.6004028,727.3566284,1280.948853,0.937121987,1720.923769,DEM,5,5,6,2.0,1.0,1.0,7,6,9,10
2320,3_Worker 2__f000589__t001.jpg,266.7244568,571.2402954,712.7647095,1304.882446,0.936798811,1812.794572,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
2321,3_Worker 2__f000769__t001.jpg,237.670517,499.4337158,595.0928955,1333.13269,0.847338438,1849.683896,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2322,3_Worker 2__f000949__t001.jpg,253.737381,511.5397644,574.1634521,1344.155884,0.931902707,1966.444779,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2323,3_Worker 2__f001129__t001.jpg,246.7932587,527.0499268,560.0808105,1370.168091,0.914965212,2028.950874,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2324,3_Worker 2__f001309__t001.jpg,252.640625,521.2960205,562.4523315,1369.789307,0.87777698,2052.648917,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2325,3_Worker 2__f001489__t001.jpg,275.837738,519.7996216,578.6335449,1380.074097,0.903092027,1945.434327,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2326,3_Worker 2__f001669__t001.jpg,301.8972168,505.660614,627.8939819,1376.990356,0.875554025,2018.969287,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2327,3_Worker 2__f001849__t001.jpg,329.8755188,509.3427734,682.623291,1404.419678,0.867264926,2221.58373,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2328,3_Worker 2__f002029__t001.jpg,321.4792786,504.3106079,659.8842773,1424.570068,0.833248138,1775.519329,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2329,3_Worker 2__f002209__t001.jpg,333.9827576,538.1332397,653.838562,1418.28772,0.902243912,2020.371729,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
2330,3_Worker 2__f002389__t001.jpg,354.9804382,529.175354,692.4210205,1425.445801,0.90391922,2025.917306,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2331,3_Worker 2__f002569__t001.jpg,379.3797302,647.0050049,853.8726807,1442.174683,0.934264541,1725.184278,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
2332,3_Worker 2__f002749__t001.jpg,303.0235901,688.4788818,744.6633911,1485.851563,0.935992062,1733.879827,DEM,6,2,6,2.0,1.0,1.0,8,3,8,9
2333,3_Worker 2__f002929__t001.jpg,411.2940063,705.9604492,895.4729614,1500.155151,0.94164145,2169.614159,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2334,3_Worker 2__f003109__t001.jpg,384.1643066,699.882019,906.0046997,1501.975464,0.933936357,1549.617194,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
2335,3_Worker 2__f003289__t001.jpg,395.1236877,750.1121826,827.1889648,1524.604736,0.940325499,1641.036933,DEM,6,2,6,2.0,1.0,1.0,8,3,8,9
2336,3_Worker 2__f003469__t001.jpg,456.6837463,625.7278442,856.6762695,1519.802124,0.898331404,1865.916247,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
2337,3_Worker 3_1__f000128__t001.jpg,765.4625244,118.7619019,1249.404541,777.1488647,0.923889995,2784.102767,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
2338,3_Worker 3_1__f000308__t001.jpg,753.9451904,143.4776764,1246.203247,797.4900513,0.924984634,2635.653392,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
2339,3_Worker 3_1__f000488__t001.jpg,752.6210938,177.9079437,1253.697021,830.8748169,0.92462647,2711.75322,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
2340,3_Worker 3_1__f000668__t001.jpg,744.5966187,196.9363708,1240.284424,848.3751221,0.941426933,2700.915935,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
2341,3_Worker 3_1__f000848__t001.jpg,757.0281982,252.7214355,1224.843262,848.7497559,0.942310452,2565.308172,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
2342,3_Worker 3_1__f001028__t001.jpg,722.3588257,107.9547195,1217.825073,853.3807373,0.934571147,2657.419928,DEM,5,2,4,2.0,1.0,1.0,7,3,7,8
2343,3_Worker 3_1__f001208__t001.jpg,730.2730103,163.2523804,1218.301025,858.5824585,0.926946282,2503.10943,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
2344,3_Worker 3_1__f001388__t001.jpg,733.3359375,275.3418579,1216.702026,869.8942871,0.895785391,2613.316218,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
2345,3_Worker 3_1__f001568__t001.jpg,712.1394043,280.6311646,1214.359497,881.9550171,0.924003363,2328.940249,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
2346,3_Worker 3_1__f001748__t001.jpg,673.4556274,302.5345154,1206.507935,883.9936523,0.925744295,2376.273,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
2347,3_Worker 3_1__f001928__t001.jpg,651.586853,322.6766357,1197.663574,885.5844116,0.935281157,2303.823597,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
2348,3_Worker 3_1__f002108__t001.jpg,710.6071777,363.3470764,1135.983643,894.0965576,0.887348235,2421.359432,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
2349,3_Worker 3_1__f002288__t001.jpg,690.531311,302.053833,1173.134888,908.362854,0.911551654,2286.985601,DEM,8,7,10,2.0,1.0,1.0,10,8,12,13
2350,3_Worker 3_1__f002468__t001.jpg,626.4735718,308.6560059,1166.164673,912.5855713,0.939121187,2471.360648,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
2351,3_Worker 3_1__f002648__t001.jpg,614.4961548,316.5879211,1166.671387,913.9152832,0.940285861,2308.681984,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
2352,3_Worker 3_1__f002828__t001.jpg,621.9146729,316.5052795,1218.295776,905.3673096,0.931966484,2298.340797,DEM,7,5,9,2.0,1.0,1.0,9,6,10,11
2353,3_Worker 3_1__f003008__t001.jpg,661.0514526,307.9449463,1212.451538,903.3169556,0.943816602,2398.369225,DEM,3,4,3,2.0,1.0,1.0,5,5,6,7
